1200, fu, -89.68, [-89.68], 49.74, [49.74]
1200, jackobs1, -86.82, [-86.82], 59.74, [59.74]
1200, jackobs2, -79.56, [-79.56], 371.45, [371.45]
1200, shapes0, -63.1, [-63.1], 606.47, [606.47]
1200, shapes1, -66.19, [-66.19], 376.48, [376.48]
1200, shapes2, -80.4, [-80.4], 139.09, [139.09]
1200, albano, -88.07, [-88.07], 411.69, [411.69]
1200, shirts, -86.05, [-86.05], 245.37, [245.37]
1200, trousers, -89.52, [-89.52], 1261.75, [1261.75]
1200, dighe1, -88.3, [-88.3], 4.24, [4.24]
1200, dighe2, -79.59, [-79.59], 1.36, [1.36]
1200, dagli, -86.52, [-86.52], 264.74, [264.74]
1200, mao, -81.54, [-81.54], 67.31, [67.31]
1200, marques, -88.71, [-88.71], 298.65, [298.65]
1200, swim, -72.71, [-72.71], 1207.31, [1207.31]
