1200, fu, -91.18, [-91.18], 820.47, [820.47]
1200, jackobs1, -83.72, [-83.72], 845.01, [845.01]
1200, jackobs2, -77.14, [-77.14], 1092.61, [1092.61]
1200, shapes0, -62.34, [-62.34], 1159.42, [1159.42]
1200, shapes1, -65.32, [-65.32], 691.34, [691.34]
1200, shapes2, -76.8, [-76.8], 1127.95, [1127.95]
1200, albano, -85.98, [-85.98], 1027.16, [1027.16]
1200, shirts, -84.39, [-84.39], 951.12, [951.12]
1200, trousers, -88.09, [-88.09], 227.67, [227.67]
1200, dighe1, -87.52, [-87.52], 96.63, [96.63]
1200, dighe2, -84.03, [-84.03], 68.35, [68.35]
1200, dagli, -84.77, [-84.77], 1218.67, [1218.67]
1200, mao, -82.56, [-82.56], 1184.59, [1184.59]
1200, marques, -87.29, [-87.29], 173.92, [173.92]
1200, swim, -69.77, [-69.77], 614.87, [614.87]
1200, fu, -88.56, [-88.56], 1176.16, [1176.16]
1200, jackobs1, -81.67, [-81.67], 58.82, [58.82]
1200, jackobs2, -75.42, [-75.42], 304.87, [304.87]
1200, shapes0, -63.33, [-63.33], 1225.64, [1225.64]
1200, shapes1, -66.46, [-66.46], 1035.8, [1035.8]
1200, shapes2, -77.14, [-77.14], 682.47, [682.47]
1200, fu, -88.55, [-88.55], 201.16, [201.16]
1200, fu, -89.56, [-89.56], 1073.35, [1073.35]
1200, fu, -88.51, [-88.51], 532.28, [532.28]
1200, jackobs1, -84.47, [-84.47], 795.72, [795.72]
1200, jackobs2, -74.95, [-74.95], 869.88, [869.88]
1200, shapes0, -63.29, [-63.29], 491.32, [491.32]
1200, shapes1, -67.62, [-67.62], 827.45, [827.45]
1200, shapes2, -76.91, [-76.91], 1090.35, [1090.35]
1200, albano, -80.34, [-80.34], 858.7, [858.7]
1200, shirts, -84.35, [-84.35], 637.56, [637.56]
1200, trousers, -87.73, [-87.73], 624.2, [624.2]
1200, dighe1, -87.66, [-87.66], 1071.59, [1071.59]
1200, dighe2, -84.03, [-84.03], 29.47, [29.47]
1200, dagli, -85.7, [-85.7], 1216.44, [1216.44]
1200, mao, -82.22, [-82.22], 1124.21, [1124.21]
1200, marques, -86.51, [-86.51], 247.09, [247.09]
1200, swim, -70.17, [-70.17], 617.0, [617.0]
1200, fu, -89.02, [-89.02], 131.98, [131.98]
