2400, fu, -91.35, [-91.35], 432.79, [432.79]
2400, jackobs1, -89.09, [-89.09], 1941.87, [1941.87]
2400, trousers, -88.65, [-88.65], 2443.5, [2443.5]
2400, jackobs2, -79.59, [-79.59], 1505.23, [1505.23]
2400, shapes0, -63.33, [-63.33], 908.51, [908.51]
2400, shapes1, -68.79, [-68.79], 2444.63, [2444.63]
2400, shapes2, -81.0, [-81.0], 1098.5, [1098.5]
2400, albano, -87.43, [-87.43], 1238.44, [1238.44]
2400, shirts, -86.26, [-86.26], 649.8, [649.8]
2400, dighe1, -87.52, [-87.52], 127.86, [127.86]
2400, dighe2, -84.03, [-84.03], 13.23, [13.23]
2400, dagli, -84.88, [-84.88], 2191.91, [2191.91]
2400, mao, -82.47, [-82.47], 2410.43, [2410.43]
2400, marques, -87.56, [-87.56], 1828.16, [1828.16]
2400, swim, -71.71, [-71.71], 2069.02, [2069.02]
2400, shapes2, -82.23, [-82.23], 664.11, [664.11]
2400, swim, -73.51, [-73.51], 2187.38, [2187.38]
2400, fu, -89.06, [-89.06], 487.15, [487.15]
2400, jackobs1, -89.09, [-89.09], 804.92, [804.92]
2400, trousers, -88.63, [-88.63], 128.98, [128.98]
2400, jackobs2, -80.89, [-80.89], 2123.93, [2123.93]
2400, shapes0, -62.34, [-62.34], 1668.18, [1668.18]
2400, shapes1, -68.78, [-68.78], 2093.75, [2093.75]
2400, shapes2, -82.44, [-82.44], 244.73, [244.73]
2400, dighe1, -100.0, [-100.0], 138.04, [138.04]
2400, dighe2, -100.0, [-100.0], 11.55, [11.55]
2400, shapes2, -82.16, [-82.16], 2032.4, [2032.4]
2400, swim, -72.49, [-72.49], 2253.97, [2253.97]
2400, fu, -90.13, [-90.13], 2290.78, [2290.78]
2400, jackobs1, -84.36, [-84.36], 2637.14, [2637.14]
2400, trousers, -88.63, [-88.63], 1249.69, [1249.69]
2400, jackobs2, -80.42, [-80.42], 1455.62, [1455.62]
2400, shapes0, -62.34, [-62.34], 685.38, [685.38]
2400, shapes1, -67.56, [-67.56], 1354.15, [1354.15]
2400, shapes2, -82.75, [-82.75], 1992.13, [1992.13]
2400, albano, -86.64, [-86.64], 627.6, [627.6]
2400, shirts, -85.65, [-85.65], 2546.9, [2546.9]
2400, dagli, -84.81, [-84.81], 1198.07, [1198.07]
2400, mao, -82.47, [-82.47], 1332.3, [1332.3]
